,ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1815646,A-1815682,MapQuest,201.0,3,2018-06-08 10:35:52,2018-06-08 11:05:31,41.390518,-73.59819,,,0.0,Right lane blocked due to accident on I-84 Eastbound after Exits 20 20N 20S I-684.,,I-684 S,R,Brewster,Putnam,NY,10509,US,US/Eastern,KDXR,2018-06-08 09:53:00,71.1,,66.0,30.17,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1478869,A-1478901,MapQuest,201.0,3,2018-12-23 16:25:07,2018-12-23 16:54:35,40.435772,-79.9991,,,0.0,Restrictions due to accident on I-376 Westbound at Exit 71A Fort Pitt Blvd.,,I-376 W,R,Pittsburgh,Allegheny,PA,15219,US,US/Eastern,KAGC,2018-12-23 16:53:00,41.0,35.8,70.0,30.03,10.0,South,8.1,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3272021,A-3272181,Bing,,2,2018-09-13 18:43:00,2018-09-13 22:00:00,39.973109,-83.005943,39.97319,-83.00548,0.025,At 3rd St - Accident.,,I-670 E,R,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2018-09-13 18:51:00,82.9,,60.0,30.08,10.0,NNE,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
224352,A-224354,MapQuest,201.0,2,2016-11-15 07:07:06,2016-11-15 07:36:55,39.770832,-84.204475,,,0.0,Accident on Neal Ave at Belmonte Park.,799.0,Belmonte Park N,L,Dayton,Montgomery,OH,45405-4404,US,US/Eastern,KDAY,2016-11-15 06:56:00,39.0,34.0,57.0,29.96,10.0,South,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3177585,A-3177745,Bing,,3,2019-02-04 18:23:58,2019-02-04 18:53:52,37.61017,-122.39188,37.616274,-122.398224,0.546,At San Francisco Int'l Airport/Terminal Acc - Accident. Three lanes blocked.,,US-101 N,R,Millbrae,San Mateo,CA,94030,US,US/Pacific,KSFO,2019-02-04 17:56:00,44.1,38.1,71.0,29.65,9.0,WSW,11.5,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
1685917,A-1685950,MapQuest,201.0,2,2018-08-01 21:29:10,2018-08-01 22:28:54,33.649937,-78.981651,,,0.0,Accident on US-17 both ways at SC-544 Dick Pond Rd.,,Highway 17 Byp S,R,Myrtle Beach,Horry,SC,29575,US,US/Eastern,KMYR,2018-08-01 21:15:00,82.4,,79.0,30.12,10.0,South,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
43421,A-43422,MapQuest,201.0,2,2016-06-22 19:43:59,2016-06-22 20:43:59,34.492138,-118.283455,,,0.0,Right hand shoulder blocked due to accident on CA-14 Northbound near Exit 19 Valley Sage Rd.,,CA-14 N,R,Acton,Los Angeles,CA,93510,US,US/Pacific,KPMD,2016-06-22 19:53:00,82.9,,24.0,29.85,10.0,SW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1167741,A-1167767,MapQuest,201.0,2,2019-05-14 15:19:05,2019-05-14 17:01:44,36.086128,-95.95797,,,0.0,Accident on Lewis Ave at 53rd St.,5303.0,S Lewis Ave,L,Tulsa,Tulsa,OK,74105-6539,US,US/Central,KRVS,2019-05-14 14:53:00,87.0,87.0,36.0,29.22,10.0,SSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
1305537,A-1305567,MapQuest,201.0,2,2019-03-26 19:18:57,2019-03-26 20:18:36,37.590584,-77.464073,,,0.0,Accident on VA-161 Hermitage Rd at Pope Ave.,,Bellevue Ave,R,Richmond,Richmond City,VA,23227,US,US/Eastern,KOFP,2019-03-26 18:54:00,48.9,,19.0,30.3,10.0,Variable,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2039678,A-2039718,MapQuest,201.0,2,2018-03-28 22:45:58,2018-03-28 23:15:39,34.722084,-82.416351,,,0.0,Accident on Piedmont Golf Course Rd at Beechwood Dr.,514.0,Piedmont Golf Course Rd,R,Piedmont,Greenville,SC,29673-9156,US,US/Eastern,KGYH,2018-03-28 20:47:00,62.6,,77.0,30.05,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
124859,A-124861,MapQuest,201.0,2,2016-10-26 07:55:56,2016-10-26 08:40:36,28.472576,-81.396645,,,0.01,Accident on Oak Ridge Rd at US-441 Orange Blossom Trl.,,W Oak Ridge Rd,R,Orlando,Orange,FL,32839,US,US/Eastern,KORL,2016-10-26 07:53:00,66.9,,87.0,30.21,10.0,NE,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2003428,A-2003468,MapQuest,201.0,3,2018-03-10 11:45:35,2018-03-10 12:29:51,32.894119,-117.213707,,,0.0,Accident on I-805 Southbound at I-5.,,I-805 S,R,San Diego,San Diego,CA,92121,US,US/Pacific,KNKX,2018-03-10 11:55:00,64.0,,75.0,29.98,5.0,SW,4.6,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
375576,A-375580,MapQuest,201.0,3,2017-03-27 09:45:21,2017-03-27 10:13:49,41.047134,-73.803886,,,0.01,Right lane blocked due to accident on I-287 Cross Westchester Expy Eastbound at Exit 4 NY-100A Knollwood Rd.,,Knollwood Rd,R,White Plains,Westchester,NY,10607,US,US/Eastern,KHPN,2017-03-27 09:36:00,39.0,35.7,96.0,30.09,1.0,East,4.6,0.28,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1538471,A-1538504,MapQuest,241.0,3,2018-11-21 06:44:44,2018-11-21 07:14:34,42.881966,-87.93676,,,0.0,Lane blocked due to accident on I-41 Northbound after Exit 322 I-94 I-41.,,I-41 N,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,2018-11-21 06:52:00,30.9,22.2,64.0,30.25,10.0,North,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3126998,A-3127158,Bing,,2,2019-09-17 17:41:00,2019-09-17 18:13:42,33.195825,-117.367005,33.195825,-117.367005,0.0,At Oceanside Blvd/Exit 52 - Accident.,,I-5 S,R,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2019-09-17 17:52:00,72.0,72.0,73.0,29.85,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
242238,A-242240,MapQuest,201.0,2,2016-11-16 07:30:30,2016-11-16 08:15:17,40.20047,-75.215683,,,0.01,Accident on PA-63 Welsh Rd at Cedar Hill Rd.,1300.0,W Welsh Rd,R,Ambler,Montgomery,PA,19002-1415,US,US/Eastern,KLOM,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
809576,A-809602,MapQuest,201.0,2,2019-10-09 09:16:56,2019-10-09 12:31:39,40.706486,-89.461052,,,0.0,Restrictions due to accident on Freedom Pkwy at US-24-BR Mcclugage Rd.,,Centennial Dr,R,Washington,Tazewell,IL,61571,US,US/Central,KPIA,2019-10-09 08:54:00,56.0,56.0,67.0,29.43,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2145974,A-2146014,MapQuest,201.0,2,2018-01-22 06:31:12,2018-01-22 07:15:58,34.322731,-117.398438,,,0.0,Accident on Summit Valley Rd near CA-138.,12090.0,State Highway 138,L,Hesperia,San Bernardino,CA,92345-9457,US,US/Pacific,KVCV,2018-01-22 06:48:00,24.8,,69.0,30.29,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3226142,A-3226302,Bing,,3,2018-12-22 14:31:01,2018-12-22 15:00:49,25.872132,-80.208757,25.865678,-80.208454,0.446,At I-195/SR-112/Airport Expy - Accident. Express lanes blocked.,,I-95 S,R,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2018-12-22 14:53:00,69.1,,51.0,30.13,10.0,North,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2870287,A-2870406,Bing,,1,2020-03-23 16:39:12,2020-03-23 17:24:12,31.75411,-106.48454,31.75411,-106.48454,0.0,At TX-375-LOOP/Border Hwy - Accident.,357.0, E 4th Ave,L,El Paso,El Paso,TX,79901,US,US/Mountain,KELP,2020-03-23 16:40:00,81.0,81.0,8.0,26.04,6.0,W,20.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2962902,A-2963051,Bing,,2,2020-01-16 10:36:32,2020-01-16 14:36:32,42.4325,-122.62277,42.4325,-122.62277,0.0,At Heppsie Mountain Rd - Accident.,16198.0, Highway 140,L,Eagle Point,Jackson,OR,97524,US,US/Pacific,KMFR,2020-01-16 10:53:00,32.0,27.0,96.0,28.28,4.0,SSW,5.0,0.02,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1179993,A-1180021,MapQuest,201.0,2,2019-05-20 17:28:05,2019-05-20 18:46:14,33.130634,-117.092735,,,0.0,Accident on CA-78 Eastbound at Exit 17C Centre City Pkwy.,,N Centre City Pkwy,R,Escondido,San Diego,CA,92025,US,US/Pacific,KRNM,2019-05-20 17:53:00,60.0,60.0,60.0,28.48,10.0,SW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
483518,A-483524,MapQuest,201.0,2,2017-07-03 15:32:43,2017-07-03 16:17:29,39.978531,-75.273041,,,0.0,Accident on US-1 City Ave near Henley Rd.,1501.0,City Ave,R,Wynnewood,Montgomery,PA,19096-3715,US,US/Eastern,KPHL,2017-07-03 15:54:00,90.0,,35.0,29.99,10.0,SW,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
18744,A-18745,MapQuest,201.0,2,2016-11-25 16:20:25,2016-11-25 16:49:57,37.342697,-121.901169,,,0.01,Accident on CA-87 Guadalupe Pkwy Northbound at Exit 7 Taylor St. On the median.,,Guadalupe Pkwy N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2016-11-25 15:53:00,61.0,,48.0,29.98,10.0,SE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1037716,A-1037742,MapQuest,201.0,2,2019-07-17 08:59:36,2019-07-17 10:44:22,43.144032,-77.574799,,,0.0,Accident on Canterbury Rd at CR-120 Culver Rd.,498.0,Canterbury Rd,L,Rochester,Monroe,NY,14607-3418,US,US/Eastern,KROC,2019-07-17 08:54:00,75.0,75.0,87.0,29.33,10.0,WSW,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2509246,A-2509287,Bing,,2,2016-07-07 15:26:48,2016-07-07 21:26:48,38.93321,-94.67425,38.93094,-94.66242,0.655,At US-169/Metcalf Ave/Exit 79 - Accident.,,I-435 E,R,Overland Park,Johnson,KS,66210,US,US/Central,KOJC,2016-07-07 15:53:00,84.0,,72.0,29.78,10.0,South,11.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2477224,A-2477265,MapQuest,241.0,2,2017-08-30 09:16:22,2017-08-30 10:00:25,25.781242,-80.336578,,,0.0,Right lane blocked due to accident on FL-836 Dolphin Expy Eastbound at 12th St.,,Dolphin Expy E,R,Miami,Miami-Dade,FL,33126,US,US/Eastern,KMIA,2017-08-30 08:53:00,86.0,,77.0,30.01,10.0,SSE,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2057434,A-2057474,MapQuest,201.0,2,2018-02-05 08:42:42,2018-02-05 09:12:19,30.454252,-97.807892,,,0.0,Accident on Salt Mill Holw near Pecan Creek Pkwy.,10798.0,Salt Mill Holw,R,Austin,Williamson,TX,78750,US,US/Central,KATT,2018-02-05 08:51:00,41.0,38.0,55.0,30.24,,NNE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1600725,A-1600758,MapQuest,241.0,2,2018-10-22 08:49:32,2018-10-22 09:19:18,25.688646,-80.313522,,,0.0,Lane blocked due to accident on FL-94 Kendall Dr at Dadeland Blvd.,7535.0,N Kendall Dr,R,Miami,Miami-Dade,FL,33156-7726,US,US/Eastern,KTMB,2018-10-22 08:53:00,80.1,,74.0,30.07,10.0,ENE,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
778172,A-778197,MapQuest,201.0,2,2019-12-12 22:22:59,2019-12-12 23:22:40,44.739182,-93.126106,,,0.0,Accident on MN-3 Robert Trl at 145th St.,14449.0,S Robert Trl,L,Rosemount,Dakota,MN,55068-4932,US,US/Central,KLVN,2019-12-12 22:15:00,14.0,14.0,93.0,29.0,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
535294,A-535302,MapQuest,201.0,2,2020-05-14 08:29:55,2020-05-14 09:16:00,40.033321,-76.304817,,,0.0,Accident on Conestoga St at US-222 Queen St.,275.0,S Queen St,L,Lancaster,Lancaster,PA,17603-5343,US,US/Eastern,KLNS,2020-05-14 08:53:00,55.0,55.0,59.0,29.87,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2766093,A-2766152,Bing,,2,2020-05-14 05:49:48,2020-05-14 06:34:48,38.25854,-85.7623,38.25854,-85.7623,0.0,At I-65 - Accident.,,I-64 W,R,Louisville,Jefferson,KY,40202,US,US/Eastern,KLOU,2020-05-14 05:53:00,55.0,55.0,89.0,29.53,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3223978,A-3224138,Bing,,2,2018-12-18 14:38:20,2018-12-18 18:38:20,45.366828,-122.759111,45.36096,-122.76142,0.421,At I-205/Exit 288 - Accident.,,Pacific Highway 1 S,R,Tualatin,Washington,OR,97062,US,US/Pacific,KUAO,2018-12-18 14:53:00,55.9,,72.0,29.97,10.0,SW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2113858,A-2113898,MapQuest,201.0,2,2018-01-05 11:16:40,2018-01-05 12:01:06,40.86327,-81.442078,,,0.0,Accident on Frank Rd at University Dr.,5700.0,Frank Rd NW,R,North Canton,Stark,OH,44720-7544,US,US/Eastern,KCAK,2018-01-05 10:51:00,1.9,-18.7,60.0,30.27,10.0,WNW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3430874,A-3431038,Bing,,2,2017-08-12 12:59:58,2017-08-12 18:59:58,42.86521,-71.3383,42.87012,-71.34064,0.359,At RT-102/Nashua Rd/Exit 4 - Accident.,,I-93 N,R,Londonderry,Rockingham,NH,03053,US,US/Eastern,KMHT,2017-08-12 12:53:00,73.9,,59.0,29.94,10.0,SW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
132304,A-132306,MapQuest,201.0,2,2016-09-27 07:00:26,2016-09-27 07:44:40,27.92132,-82.787712,,,0.0,Accident on US-19 Alt Missouri Ave at Commerce Dr.,515.0,Missouri Ave N,L,Largo,Pinellas,FL,33770-1534,US,US/Eastern,KPIE,2016-09-27 06:53:00,73.9,,100.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Day,Day,Day
2461132,A-2461173,MapQuest,201.0,2,2017-08-23 13:38:19,2017-08-23 14:23:04,43.100208,-76.076813,,,0.0,Accident on Kinne St at NY-298 Collamer Rd.,6898.0,Old Collamer Rd,R,East Syracuse,Onondaga,NY,13057-1207,US,US/Eastern,KSYR,2017-08-23 13:54:00,73.9,,50.0,29.84,10.0,West,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2393364,A-2393405,MapQuest,222.0,3,2017-09-22 15:48:56,2017-09-22 16:22:00,31.178644,-97.314445,,,0.0,Queueing traffic due to accident on I-35 Northbound at Exit 306 FM-1237.,,FM 1237,R,Troy,Bell,TX,76579,US,US/Central,KTPL,2017-09-22 15:51:00,91.0,,47.0,29.91,10.0,SSE,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2296677,A-2296717,MapQuest,201.0,3,2017-10-07 08:14:29,2017-10-07 08:58:47,42.534271,-73.784256,,,0.0,Accident on I-87 NYS Thruway Southbound near Exit 22.,,I-87 S,R,Selkirk,Albany,NY,12158,US,US/Eastern,KALB,2017-10-07 07:51:00,62.1,,72.0,30.11,10.0,SE,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1901112,A-1901152,MapQuest,201.0,3,2018-05-19 10:17:14,2018-05-19 10:46:44,29.780581,-95.454178,,,0.0,Accident on I-10 Katy Tollway Westbound at I-610.,,US-90 E,R,Houston,Harris,TX,77024,US,US/Central,KMCJ,2018-05-19 10:15:00,86.0,,55.0,29.91,10.0,SSE,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2130107,A-2130147,MapQuest,201.0,3,2018-01-12 14:23:46,2018-01-12 14:53:25,44.966137,-93.255608,,,0.0,Accident on I-94 Westbound at Exits 233B 234A 234B I-35W.,,I-94 W,R,Minneapolis,Hennepin,MN,55404,US,US/Central,KMSP,2018-01-12 14:53:00,3.0,-12.5,52.0,30.59,10.0,NW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2210672,A-2210712,MapQuest,201.0,3,2017-12-21 10:06:51,2017-12-21 10:50:55,44.951832,-93.146523,,,0.0,Accident on I-94 Westbound at Exits 239A 239B Lexington Pkwy.,356.0,Lexington Pkwy N,R,Saint Paul,Ramsey,MN,55104-5404,US,US/Central,KSTP,2017-12-21 09:53:00,21.0,9.9,71.0,30.17,10.0,NNE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
695488,A-695510,MapQuest,201.0,2,2020-02-05 08:20:29,2020-02-05 08:48:21,42.591331,-83.934929,,,0.0,Accident on I-96 Eastbound at Exit 137 CR-D19 Michigan Ave.,,I-96 W,R,Howell,Livingston,MI,48843,US,US/Eastern,KOZW,2020-02-05 08:15:00,19.0,19.0,74.0,29.15,10.0,NE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2057538,A-2057578,MapQuest,201.0,2,2018-02-05 18:14:32,2018-02-05 18:44:18,30.427708,-91.077873,,,0.0,Accident on Gwenadele Ave at US-61 Airline Hwy.,9985.0,Airline Hwy,L,Baton Rouge,East Baton Rouge,LA,70816-8105,US,US/Central,KBTR,2018-02-05 17:57:00,61.0,,62.0,30.12,10.0,East,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
1253927,A-1253956,MapQuest,241.0,2,2019-04-25 16:54:49,2019-04-25 17:39:55,27.960649,-82.716751,,,0.0,Lane blocked due to accident on Thornton Rd at FL-60 Gulf To Bay Blvd.,,Thornton Rd,R,Clearwater,Pinellas,FL,33759,US,US/Eastern,KPIE,2019-04-25 16:53:00,79.0,79.0,60.0,29.95,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
1169753,A-1169779,MapQuest,201.0,2,2019-05-15 17:58:11,2019-05-15 19:28:53,30.23358,-92.03241,,,0.0,Accident on LA-182 University Ave at Midway St.,120.0,N University Ave,R,Lafayette,Lafayette,LA,70506-1627,US,US/Central,KLFT,2019-05-15 17:53:00,87.0,87.0,44.0,29.93,10.0,ENE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2223093,A-2223133,MapQuest,201.0,3,2017-12-29 12:42:12,2017-12-29 13:11:27,37.891598,-122.308838,,,0.0,HOV lane blocked due to accident on I-580 Eastbound before Exit 13 I-80.,,I-580 E,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-12-29 12:53:00,53.1,,80.0,30.16,10.0,SSW,5.8,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
170818,A-170820,MapQuest,241.0,2,2016-11-01 17:44:35,2016-11-01 18:29:15,41.553047,-87.853394,,,0.01,Lane blocked and slow traffic due to accident on US-45 96th Ave near I-80.,,I-80 W,R,Orland Park,Will,IL,60467,US,US/Central,KLOT,2016-11-01 17:35:00,70.7,,66.0,29.95,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3308146,A-3308307,Bing,,4,2018-06-14 18:08:14,2018-06-15 00:08:14,30.04864,-89.95743,30.03478,-89.98204,1.756,Closed between Bullard Ave/Exit 245 and Read Blvd/Exit 244 - Road closed due to accident.,,I-10 W,R,New Orleans,Orleans,LA,70128,US,US/Central,KNEW,2018-06-14 17:53:00,84.9,,67.0,29.97,10.0,South,10.4,,Thunderstorm,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2654542,A-2654590,Bing,,2,2017-02-23 14:15:09,2017-02-23 20:15:09,48.04893,-122.18373,48.05582,-122.18441,0.477,At WA-528/4th St/Exit 199 - Accident.,,I-5 N,R,Marysville,Snohomish,WA,98270,US,US/Pacific,KAWO,2017-02-23 14:15:00,39.2,33.6,65.0,30.27,7.0,WNW,8.1,0.01,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2555711,A-2555752,Bing,,2,2016-08-15 09:37:33,2016-08-15 15:37:33,35.291457,-80.796331,35.29212,-80.79661,0.048,At Mineral Springs Rd/N Graham St - Accident.,,W Sugar Creek Rd,R,Charlotte,Mecklenburg,NC,28262,US,US/Eastern,KJQF,2016-08-15 09:57:00,84.2,,66.0,30.24,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1973640,A-1973680,MapQuest,201.0,2,2018-04-25 17:13:15,2018-04-25 17:43:03,39.753647,-75.537743,,,0.0,Accident on 24th St at US-13 Bus Market St.,1.0,W 24th St,L,Wilmington,New Castle,DE,19802-4129,US,US/Eastern,KILG,2018-04-25 16:51:00,66.9,,79.0,29.66,10.0,North,3.5,,Overcast,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
101081,A-101083,MapQuest,201.0,3,2016-04-09 13:56:17,2016-04-09 15:26:17,33.941364,-118.096634,,,0.01,Accident on I-5 at Exit 124 I-605.,,I-605 S,R,Downey,Los Angeles,CA,90241,US,US/Pacific,KLGB,2016-04-09 13:53:00,63.0,,81.0,29.92,10.0,ESE,5.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
642144,A-642156,MapQuest-Bing,201.0,3,2020-01-05 05:49:10,2020-01-05 08:04:26,33.719742,-117.795341,,,0.0,Right hand shoulder blocked and #2 &#3 lane blocked due to accident on I-5 Southbound at Jamboree Rd.,,I-5 N,R,Tustin,Orange,CA,92782,US,US/Pacific,KSNA,2020-01-05 05:53:00,50.0,50.0,89.0,30.21,0.25,ENE,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2478199,A-2478240,MapQuest,201.0,2,2017-08-30 11:08:33,2017-08-30 11:53:05,29.735317,-95.391151,,,0.0,Accident on Montrose Blvd at Colquitt St.,912.0,Colquitt St,R,Houston,Harris,TX,77006-5430,US,US/Central,KMCJ,,,,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
3058387,A-3058547,Bing,,2,2019-12-19 07:36:18,2019-12-19 16:55:58,44.08455,-117.01869,44.08455,-117.01869,0.0,At Stanton Blvd/Exit 371 - Accident.,,I-84 E,R,Ontario,Malheur,OR,97914,US,US/Mountain,KONO,2019-12-19 07:31:00,31.0,31.0,85.0,27.8,2.0,CALM,0.0,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2604151,A-2604192,Bing,,2,2016-11-25 16:18:33,2016-11-25 22:18:33,33.92889,-118.29314,33.92848,-118.29672,0.207,At Vermont Ave - Accident.,,I-105 W,R,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-11-25 15:53:00,68.0,,45.0,30.03,10.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
